26776;0;0;0;2;53
36925;0;0;0;0;0
36928;0;0;0;0;0
26642;0;0;0;0;65
5193;0;0;0;0;34
11687;0;0;0;5;22
2763;0;0;23;23;23
32901;0;0;0;0;14
2355;0;0;5;29;58
2594;0;0;0;0;0
2565;0;0;0;0;9
2271;0;0;0;0;0
2759;0;0;6;12;21
33011;0;0;0;0;11
2387;0;0;0;28;32
2374;0;0;0;6;21
2402;0;0;0;0;10
33028;0;0;23;23;23
2722;0;0;0;12;90
26600;0;0;7;7;14
2222;0;0;4;4;10
2625;0;0;0;0;2
32842;0;0;7;7;7
35397;0;0;2;7;7
11936;0;0;0;40;47
32980;0;0;6;6;6
2305;0;0;0;0;2
26596;0;0;12;13;13
11280;0;0;0;26;38
29080;0;0;0;1;3
36939;0;0;0;0;0
36276;0;0;4;12;60
36675;0;0;9;20;20
6754;0;0;3;29;58
2824;0;0;2;22;61
2530;0;0;0;11;11
2614;0;0;7;7;21
26780;0;0;0;21;130
26243;0;0;0;6;32
2852;0;0;0;0;0
2406;0;0;0;0;0
2408;0;0;0;0;6
38103;0;0;0;0;0
38105;0;0;0;0;0
22293;0;0;0;0;2
32949;0;0;0;12;25
26318;0;0;9;9;31
2434;0;0;0;16;16
36280;0;0;0;15;37
34584;0;0;2;49;98
28439;0;0;1;24;56
2854;0;0;0;0;0
2927;0;0;7;7;7
2859;0;0;0;0;33
2716;0;0;0;0;23
2323;0;0;16;34;42
2937;0;0;0;0;0
32339;0;0;5;63;71
32343;0;0;0;0;33
32983;12;41;52;76;88
2768;25;36;36;36;36
33521;15;29;33;33;46
34147;9;29;49;56;71
37393;19;28;33;38;38
36770;17;28;28;45;45
33509;0;27;46;61;91
37032;0;26;38;89;90
36934;0;24;50;66;66
34531;0;24;50;139;170
21943;7;20;20;28;31
34378;1;19;19;19;31
26245;13;19;19;19;37
35507;18;18;18;18;18
34404;8;17;32;32;65
36930;0;16;16;16;16
8722;0;14;14;14;14
26242;0;14;31;72;78
33547;12;12;12;12;34
36689;12;12;12;29;41
33722;2;12;18;18;31
1708;11;11;11;11;11
33046;9;11;11;24;30
33278;0;11;18;22;23
33416;0;10;27;27;63
33636;0;10;11;11;35
26874;9;9;9;35;52
34138;1;9;9;27;27
6715;2;9;9;68;87
28380;0;8;8;8;109
19260;0;7;13;17;17
34249;7;7;9;79;108
20620;0;7;9;9;9
28716;6;6;10;31;50
36783;0;6;6;6;8
2373;0;5;6;6;17
33007;0;5;5;22;26
32862;0;5;5;5;13
37293;1;5;5;5;5
37028;0;4;8;20;20
28869;0;4;27;73;136
28704;3;3;18;18;18
34577;0;2;2;2;2
2620;0;2;2;16;34
33464;2;2;2;2;17
26310;0;1;9;9;9
35220;1;1;1;1;1
33384;0;1;4;4;25
37542;1;1;1;1;1
2476;0;1;1;25;51
28349;0;0;3;16;16
31796;0;0;0;0;29
36931;0;0;0;0;0
26650;0;0;0;14;74
34558;0;0;0;42;86
2769;0;0;0;6;20
11684;0;0;8;49;61
34046;0;0;4;4;4
27511;0;0;0;11;99
36622;0;0;2;2;2
28657;0;0;0;0;0
31650;0;0;0;8;8
1967;0;0;0;6;14
2601;0;0;0;0;7
2576;0;0;0;7;18
2580;0;0;0;5;19
2592;0;0;7;7;22
29424;0;0;0;2;26
3018;0;0;6;6;18
2764;0;0;0;0;0
2352;0;0;0;14;24
2758;0;0;0;13;13
2754;0;0;0;0;8
2394;0;0;0;13;25
33586;0;0;0;0;0
27498;0;0;0;0;18
2164;0;0;0;0;0
2206;0;0;0;0;0
2074;0;0;0;0;0
19723;0;0;0;0;0
2848;0;0;0;19;19
36282;0;0;0;0;0
20678;0;0;11;11;18
11282;0;0;0;13;70
28801;0;0;0;0;0
36929;0;0;0;0;0
26599;0;0;0;0;31
33511;0;0;0;0;22
37691;0;0;0;0;0
28709;0;0;0;0;3
32860;0;0;0;12;20
6758;0;0;0;0;27
2419;0;0;0;15;25
6726;0;0;0;0;24
6757;0;0;0;0;17
20623;0;0;0;0;15
33565;0;0;0;0;0
27740;0;0;0;0;64
37536;0;0;0;0;0
2737;0;0;0;27;27
36297;0;0;11;12;25
38106;0;0;0;0;0
19268;0;0;0;6;6
22426;0;0;0;30;55
36066;0;0;0;25;59
36063;0;0;0;7;50
26117;0;0;2;16;27
2454;0;0;0;0;0
25891;0;0;0;11;11
34107;0;0;5;94;196
2970;0;0;5;30;39
2302;0;0;0;82;205
32995;0;0;0;0;14
5005;0;0;0;0;0
34546;0;0;0;0;28
3117;0;0;0;0;16
2875;0;0;0;13;29
36044;0;0;0;0;0
32959;12;41;62;121;215
2849;12;35;42;42;42
36432;2;31;43;84;108
2372;12;30;30;37;37
33615;0;27;38;43;59
35708;1;26;26;26;26
30039;0;24;24;24;24
33221;0;24;24;37;37
33450;15;21;21;22;22
36583;2;21;40;40;93
34923;0;20;28;32;32
37269;0;19;35;36;36
2879;12;18;18;21;21
36608;1;16;16;16;16
3338;0;14;14;14;14
23283;14;14;14;14;31
2808;0;13;20;20;72
2878;0;13;13;16;16
33743;12;12;12;12;12
9342;0;11;11;11;32
26264;11;11;11;11;18
26141;11;11;11;11;25
35025;10;10;15;104;127
36778;1;10;10;10;23
33409;0;10;31;31;31
33213;0;10;35;35;35
33696;0;10;16;16;41
33585;0;10;12;17;45
9363;0;10;22;22;44
2144;10;10;10;81;204
33796;0;10;13;13;28
33716;0;10;36;41;66
33736;0;10;27;65;68
36810;9;9;9;9;31
33059;6;9;9;9;9
18989;9;9;9;22;63
19259;9;9;9;9;26
33737;0;9;9;9;31
38311;9;9;9;9;9
2174;8;8;8;9;9
27419;0;8;8;15;28
37690;0;8;8;8;8
32887;0;8;16;16;31
37605;7;7;7;7;7
2960;6;6;6;6;6
32847;0;6;6;6;14
24899;6;6;6;29;35
33293;6;6;6;11;15
2618;6;6;6;6;23
37026;0;5;13;13;13
26662;5;5;5;11;37
32903;5;5;5;7;14
33514;0;5;5;5;5
37611;5;5;5;5;5
19390;5;5;5;18;27
6619;0;4;15;22;22
28632;0;4;10;19;19
34396;4;4;4;27;27
32893;0;4;4;4;13
27548;0;4;16;43;49
2329;0;4;4;4;5
28722;0;3;7;21;23
28728;0;3;3;3;5
36789;0;3;4;9;34
26276;0;3;3;91;214
33609;0;1;1;1;11
37016;0;0;2;18;18
1713;0;0;2;2;5
36295;0;0;0;5;26
26831;0;0;0;18;18
36269;0;0;0;12;40
34137;0;0;0;31;38
35819;0;0;0;11;37
1747;0;0;0;0;36
28613;0;0;0;5;16
28701;0;0;2;7;10
1634;0;0;0;0;0
19405;0;0;0;13;29
22296;0;0;0;13;15
2600;0;0;0;0;0
32906;0;0;1;5;5
33412;0;0;0;18;18
2589;0;0;0;0;0
33494;0;0;0;0;0
2557;0;0;0;0;0
2274;0;0;0;0;12
20628;0;0;0;0;12
33578;0;0;0;16;94
21283;0;0;0;8;8
33695;0;0;0;0;0
33490;0;0;0;0;14
28831;0;0;16;67;117
2381;0;0;0;10;20
33383;0;0;0;9;10
27303;0;0;0;25;48
28795;0;0;0;13;122
36712;0;0;0;68;89
2431;0;0;0;0;0
21817;0;0;0;0;27
21818;0;0;0;44;49
27496;0;0;4;17;38
2262;0;0;0;1;14
28106;0;0;13;102;225
2283;0;0;5;12;36
1639;0;0;0;5;12
26598;0;0;6;6;17
37340;0;0;0;0;0
24898;0;0;9;9;28
37675;0;0;0;0;0
34554;0;0;0;0;30
32854;0;0;0;0;13
32861;0;0;0;0;0
36428;0;0;0;0;0
6761;0;0;0;20;48
20630;0;0;0;6;6
33371;0;0;0;0;0
33275;0;0;0;43;43
33618;0;0;0;0;0
2827;0;0;0;15;15
2735;0;0;0;0;5
33461;0;0;0;0;13
32916;0;0;1;4;4
33570;0;0;0;0;0
2505;0;0;0;0;0
33571;0;0;0;0;15
2940;0;0;0;0;0
2779;0;0;9;9;32
33619;0;0;5;24;43
33647;0;0;0;0;0
33295;0;0;0;0;15
33315;0;0;0;0;11
33296;0;0;0;0;27
2813;0;0;0;7;7
32892;0;0;0;0;0
959;0;0;1;30;78
32941;0;0;0;7;7
32945;0;0;5;48;60
32933;0;0;0;0;0
34369;0;0;0;31;57
26259;0;0;0;0;15
26143;0;0;0;0;15
36281;0;0;0;0;0
37791;0;0;0;0;0
28432;0;0;0;4;6
28387;0;0;17;52;52
3115;0;0;0;0;0
33734;0;0;0;0;0
33733;0;0;0;0;6
2938;0;0;0;0;0
36697;0;0;10;35;73
33758;0;0;0;35;35
36765;0;0;0;0;0
36920;20;49;51;75;75
36879;25;43;43;83;83
27544;15;40;63;63;95
34256;9;38;64;75;112
33248;15;36;50;50;50
37050;4;33;35;35;35
27573;14;31;57;138;138
27575;14;31;57;146;269
37660;15;27;27;27;27
36915;0;24;50;139;145
36941;0;24;35;35;35
37054;4;24;24;24;24
37703;17;22;22;22;22
33587;15;20;20;30;30
33215;0;18;18;18;18
33256;15;18;18;18;18
8710;15;18;18;18;18
36889;15;18;30;30;30
28796;0;17;43;132;255
33423;15;17;17;17;32
33637;0;17;43;88;100
33242;0;16;16;16;16
33249;0;16;16;16;53
33569;15;15;15;15;21
27547;15;15;15;15;24
33283;14;14;14;14;33
22428;0;14;19;19;78
32625;12;12;12;17;17
36275;0;12;12;12;12
36872;3;12;30;46;46
35661;0;12;21;62;62
36759;0;11;11;11;11
37716;10;11;11;11;11
26870;0;10;15;39;97
33219;0;10;28;28;43
33342;0;10;24;24;61
33252;0;10;28;28;28
1771;1;10;10;57;71
35022;9;9;14;81;83
5477;0;9;9;98;221
2555;8;9;16;16;20
36858;0;9;9;9;9
37291;1;9;19;19;19
2344;8;8;8;22;39
37574;8;8;8;8;8
20624;8;8;8;8;8
2969;7;7;7;11;21
3022;0;7;7;10;17
35515;2;7;7;7;7
33236;0;6;6;26;26
33714;6;6;6;6;16
37168;6;6;6;6;6
34550;6;6;6;6;6
36757;5;5;17;26;26
36755;2;5;5;52;52
28461;0;4;21;24;30
36719;0;4;5;22;22
33294;0;4;4;4;23
1877;0;3;15;67;75
36870;0;3;29;56;56
36910;0;3;29;50;50
1825;0;3;6;6;6
28646;0;2;2;2;2
32999;0;2;2;2;2
9437;0;2;2;4;15
26859;0;0;0;15;28
36897;0;0;0;0;0
28360;0;0;11;11;11
28348;0;0;14;30;30
37017;0;0;0;0;0
36852;0;0;0;0;0
6362;0;0;0;19;21
26435;0;0;0;2;53
26568;0;0;0;10;75
26659;0;0;0;0;60
1707;0;0;0;0;31
34246;0;0;0;14;30
34252;0;0;0;12;67
34251;0;0;0;29;29
26833;0;0;0;0;0
36919;0;0;0;0;0
27613;0;0;0;0;0
34555;0;0;0;8;53
7427;0;0;0;0;14
38306;0;0;0;0;0
33794;0;0;0;14;41
34141;0;0;0;9;9
20740;0;0;0;3;3
34042;0;0;1;1;1
35627;0;0;3;10;25
34361;0;0;0;0;9
6632;0;0;4;4;27
20813;0;0;26;115;238
34594;0;0;0;0;12
37724;0;0;0;0;0
38303;0;0;0;0;0
29082;0;0;0;26;58
5543;0;0;0;0;51
36627;0;0;5;94;203
36626;0;0;0;0;0
28715;0;0;0;1;4
30054;0;0;0;20;44
29059;0;0;0;0;0
28641;0;0;0;0;0
28642;0;0;0;0;8
28721;0;0;0;9;21
28655;0;0;18;18;28
36786;0;0;0;0;22
33485;0;0;0;0;0
1944;0;0;1;1;1
32910;0;0;0;5;28
5573;0;0;0;0;20
2338;0;0;0;0;23
2602;0;0;0;0;0
2587;0;0;9;9;9
2567;0;0;0;6;16
2591;0;0;0;12;12
2558;0;0;0;0;0
33209;0;0;0;21;21
33387;0;0;0;0;0
33444;0;0;0;19;36
33577;0;0;0;0;0
33456;0;0;0;0;0
34920;0;0;0;22;35
2762;0;0;0;62;62
2375;0;0;0;6;9
2383;0;0;0;20;37
2385;0;0;0;6;6
27304;0;0;0;13;36
28794;0;0;0;13;26
28804;0;0;11;11;93
27568;0;0;0;0;0
36794;0;0;0;19;54
36792;0;0;0;0;0
2217;0;0;4;4;4
2189;0;0;0;0;0
2085;0;0;0;0;9
2082;0;0;0;0;10
2087;0;0;0;0;9
2090;0;0;0;0;18
22330;0;0;0;37;60
22331;0;0;0;0;11
22332;0;0;0;0;0
22333;0;0;0;0;0
21783;0;0;0;26;36
33651;0;0;0;0;17
33652;0;0;0;0;0
26595;0;0;8;8;8
28690;0;0;0;0;0
36430;0;0;0;0;0
34149;0;0;0;41;81
3214;0;0;0;48;79
2552;0;0;8;26;37
2550;0;0;0;0;17
2548;0;0;0;0;0
2840;0;0;8;8;14
33008;0;0;0;2;2
33458;0;0;0;6;39
33459;0;0;5;5;22
33462;0;0;0;0;16
33057;0;0;0;0;4
20686;0;0;0;9;9
23289;0;0;5;5;5
36285;0;0;0;0;0
36289;0;0;0;0;0
2358;0;0;5;5;5
33703;0;0;0;0;0
26597;0;0;0;9;9
11281;0;0;0;0;6
11276;0;0;0;0;0
11319;0;0;0;0;0
34578;0;0;0;0;0
35821;0;0;0;0;0
37689;0;0;0;0;0
38013;0;0;0;0;0
38014;0;0;0;0;0
24932;0;0;0;9;114
28703;0;0;0;0;2
28706;0;0;0;5;15
32855;0;0;0;2;15
32865;0;0;7;7;14
32863;0;0;0;0;13
32864;0;0;0;0;0
36671;0;0;0;0;0
32466;0;0;6;6;6
2457;0;0;0;0;6
2456;0;0;1;3;17
6759;0;0;0;0;5
2409;0;0;0;0;8
27428;0;0;0;0;0
33255;0;0;0;0;9
33320;0;0;0;0;0
2619;0;0;0;0;0
2828;0;0;0;0;0
33617;0;0;0;0;0
2731;0;0;6;6;43
2696;0;0;0;0;10
32849;0;0;0;0;0
2531;0;0;0;5;36
33550;0;0;0;0;3
33251;0;0;0;0;0
26779;0;0;0;3;3
26782;0;0;0;0;38
2203;0;0;0;0;4
26401;0;0;0;0;2
26084;0;0;0;0;0
1577;0;0;0;0;14
37537;0;0;0;0;0
3007;0;0;0;0;0
33322;0;0;0;0;28
33314;0;0;0;5;79
33325;0;0;0;4;4
2470;0;0;0;16;26
33519;0;0;0;0;0
33530;0;0;0;25;31
38104;0;0;0;0;0
7782;0;0;0;19;40
36301;0;0;0;0;0
32935;0;0;0;0;41
36957;0;0;0;0;0
3384;0;0;0;0;0
36067;0;0;0;16;41
26317;0;0;0;0;0
26268;0;0;0;0;0
26263;0;0;0;0;13
26260;0;0;0;0;14
26218;0;0;0;0;0
26221;0;0;0;10;10
36293;0;0;0;0;0
38055;0;0;0;0;0
2477;0;0;0;26;26
2967;0;0;0;0;0
20965;0;0;0;13;33
32992;0;0;0;0;0
34547;0;0;0;0;0
2925;0;0;0;0;0
2624;0;0;5;10;49
2775;0;0;0;1;11
2322;0;0;0;4;37
33000;0;0;0;16;62
33347;0;0;0;0;35
33589;0;0;0;0;0
3055;0;0;0;0;0
33574;0;0;0;5;7
2900;0;0;10;10;10
32937;0;0;0;10;10
23598;0;0;0;16;57
29070;0;0;13;39;105
36045;0;0;0;0;50
36767;0;0;0;0;0
32341;0;0;0;16;16
37004;12;41;67;137;137
37077;3;32;41;41;41
36893;2;31;31;73;73
35510;2;31;57;146;152
35511;2;31;57;76;76
37272;1;30;31;31;31
36610;1;30;56;91;91
33397;0;27;53;65;65
36887;18;27;45;45;45
24923;0;25;51;98;163
34551;0;24;50;139;262
37063;3;21;21;21;21
37066;3;21;21;38;38
32621;0;20;20;20;20
37271;0;19;30;30;30
36894;19;19;19;31;31
36868;18;18;18;18;18
2894;12;18;18;26;26
37033;0;17;43;126;126
28821;0;17;27;70;70
33616;0;17;43;132;255
35672;0;17;29;84;108
28653;0;16;16;16;16
34160;5;16;16;77;140
36921;10;16;16;45;57
36909;16;16;16;28;28
33630;0;15;15;15;15
36871;2;15;15;48;48
2433;8;15;15;103;226
26774;0;14;25;25;85
36892;2;13;24;24;24
34529;0;11;11;22;44
2447;8;11;11;99;222
33655;0;10;21;31;31
21375;0;10;10;10;10
29627;0;9;9;9;9
37332;9;9;9;9;9
36885;0;9;9;30;30
28818;7;7;7;7;7
34358;0;6;10;10;18
23265;0;6;6;6;6
2430;0;6;6;94;217
1599;0;5;5;5;5
26669;0;4;22;46;69
29098;2;4;4;4;4
33495;0;4;4;4;4
27756;3;3;29;118;241
28841;0;3;3;3;31
36914;0;3;13;13;13
1719;0;2;2;2;2
37396;2;2;2;2;2
26847;1;1;1;1;1
33553;1;1;1;1;1
36899;0;0;0;0;0
36900;0;0;0;0;0
36902;0;0;0;0;0
28375;0;0;0;16;18
28350;0;0;0;0;11
6648;0;0;0;20;20
31067;0;0;8;8;26
19264;0;0;0;8;15
37088;0;0;0;0;0
37094;0;0;0;0;0
37132;0;0;0;0;0
37243;0;0;0;6;6
26566;0;0;0;0;37
26567;0;0;0;0;54
26665;0;0;0;14;24
36650;0;0;0;0;0
26311;0;0;0;0;0
2071;0;0;0;0;0
2069;0;0;0;0;0
34643;0;0;0;0;0
1689;0;0;0;0;0
26184;0;0;0;0;0
36933;0;0;0;0;0
36924;0;0;0;0;0
36937;0;0;0;0;0
36940;0;0;0;0;0
36642;0;0;0;0;0
36647;0;0;0;0;0
10148;0;0;0;30;30
36818;0;0;0;25;46
29656;0;0;0;22;45
22910;0;0;0;0;14
35089;0;0;0;0;0
36720;0;0;0;0;0
34146;0;0;0;37;37
34144;0;0;0;0;0
34043;0;0;0;0;0
34377;0;0;0;0;0
34364;0;0;0;0;0
38301;0;0;0;0;0
36633;0;0;5;94;209
28648;0;0;0;0;0
28656;0;0;0;17;33
28667;0;0;0;0;0
28668;0;0;0;0;0
28714;0;0;0;0;0
28633;0;0;0;0;0
28639;0;0;0;0;2
29060;0;0;2;6;6
28619;0;0;0;5;12
28687;0;0;0;0;0
28724;0;0;0;0;20
34922;0;0;0;0;0
28649;0;0;0;15;17
28651;0;0;0;0;2
36965;0;0;0;0;0
32958;0;0;0;0;42
33484;0;0;0;0;0
37060;0;0;0;0;0
37061;0;0;0;0;0
37058;0;0;0;0;0
37388;0;0;5;14;14
33720;0;0;0;0;0
24024;0;0;0;0;12
36299;0;0;0;0;0
2213;0;0;0;0;6
33719;0;0;0;0;0
37929;0;0;0;0;0
32875;0;0;0;0;0
32907;0;0;0;12;25
32876;0;0;0;0;7
32877;0;0;0;0;0
32897;0;0;8;16;16
33418;0;0;0;0;12
33414;0;0;0;0;0
2588;0;0;0;0;2
33400;0;0;0;0;0
19431;0;0;0;7;16
2957;0;0;0;0;0
2672;0;0;0;0;0
33420;0;0;0;0;0
33493;0;0;0;35;35
33496;0;0;0;0;0
33210;0;0;0;2;2
2556;0;0;0;0;9
33443;0;0;0;0;0
32936;0;0;5;69;69
2756;0;0;0;0;6
2351;0;0;0;22;61
2263;0;0;0;13;35
33452;0;0;0;0;0
28856;0;0;0;0;0
26569;0;0;0;0;0
33697;0;0;0;12;12
28851;0;0;1;77;81
37719;0;0;0;0;0
37679;0;0;0;0;0
37717;0;0;0;0;0
37718;0;0;0;0;0
37720;0;0;0;0;0
33491;0;0;0;0;25
33385;0;0;0;0;22
2371;0;0;0;0;7
33334;0;0;0;17;18
33328;0;0;0;25;25
33337;0;0;0;0;0
33330;0;0;0;0;0
2399;0;0;0;0;0
2397;0;0;0;0;0
2400;0;0;0;0;0
33582;0;0;0;0;0
33009;0;0;0;0;12
32869;0;0;0;27;27
33045;0;0;0;17;30
32868;0;0;0;19;44
33026;0;0;0;0;38
2401;0;0;0;0;0
28792;0;0;0;0;14
34401;0;0;0;80;137
36707;0;0;0;30;30
36716;0;0;0;62;82
23271;0;0;6;6;9
20834;0;0;0;0;2
28937;0;0;0;0;7
37659;0;0;0;0;0
27555;0;0;0;19;49
35216;0;0;0;0;0
35215;0;0;0;19;19
27567;0;0;0;0;0
28605;0;0;0;0;69
6859;0;0;16;22;22
36805;0;0;0;0;0
27579;0;0;9;9;23
21816;0;0;0;11;31
2165;0;0;0;0;10
2168;0;0;0;88;211
22322;0;0;0;0;0
22323;0;0;0;0;0
22324;0;0;0;30;44
22325;0;0;0;0;14
22326;0;0;0;0;21
22327;0;0;0;0;0
36856;0;0;0;0;0
28693;0;0;0;0;25
28698;0;0;0;0;0
28699;0;0;0;0;0
28700;0;0;0;0;0
36462;0;0;0;0;0
33611;0;0;0;0;21
33613;0;0;0;5;8
2547;0;0;0;0;14
2536;0;0;0;28;39
33056;0;0;0;0;0
36582;0;0;0;0;4
36694;0;0;0;0;0
36286;0;0;0;0;0
36290;0;0;0;0;0
37627;0;0;0;0;0
37629;0;0;0;0;0
37630;0;0;0;0;0
1638;0;0;3;6;6
1600;0;0;0;0;0
2361;0;0;8;8;8
33709;0;0;0;0;0
33763;0;0;0;0;8
36157;0;0;4;4;4
37344;0;0;0;0;0
37376;0;0;0;0;0
37378;0;0;0;0;0
36948;0;0;0;0;0
36949;0;0;0;0;0
36278;0;0;6;6;6
29555;0;0;0;0;28
10197;0;0;0;0;0
33711;0;0;0;0;18
25888;0;0;0;0;8
37688;0;0;0;0;0
37676;0;0;0;0;0
38006;0;0;0;0;0
38107;0;0;0;0;0
38141;0;0;0;0;0
32853;0;0;0;0;7
32856;0;0;0;0;0
32857;0;0;0;0;0
32867;0;0;0;0;19
36679;0;0;0;10;10
4190;0;0;0;0;0
23510;0;0;0;0;0
34596;0;0;0;0;37
6764;0;0;0;20;35
33324;0;0;0;0;12
2670;0;0;0;0;0
33261;0;0;0;15;39
33284;0;0;0;0;54
33285;0;0;0;5;5
33268;0;0;0;0;0
33270;0;0;0;5;13
2733;0;0;0;0;23
33529;0;0;0;0;0
8715;0;0;0;45;60
33561;0;0;0;0;0
33453;0;0;0;0;0
33460;0;0;0;0;0
33661;0;0;0;0;0
32930;0;0;0;12;12
38154;0;0;0;0;0
32912;0;0;0;0;17
33520;0;0;0;0;21
32911;0;0;0;2;23
33473;0;0;0;0;0
33470;0;0;0;0;0
33632;0;0;0;0;0
8721;0;0;0;0;0
2611;0;0;0;0;0
37892;0;0;0;0;0
2613;0;0;0;0;7
33239;0;0;0;0;0
33254;0;0;0;0;0
33634;0;0;0;11;11
32851;0;0;0;0;14
21449;0;0;0;20;34
20255;0;0;0;7;61
35092;0;0;0;0;0
26520;0;0;0;0;0
27741;0;0;0;0;21
27745;0;0;0;46;65
27746;0;0;0;47;74
29049;0;0;0;0;13
26400;0;0;0;0;22
19699;0;0;0;0;0
37534;0;0;0;0;0
37540;0;0;0;0;0
2799;0;0;0;0;9
2466;0;0;0;0;0
33693;0;0;0;0;0
2942;0;0;0;14;14
32888;0;0;0;0;30
32889;0;0;0;0;0
33638;0;0;0;0;0
33300;0;0;0;0;49
33378;0;0;0;0;17
32942;0;0;0;0;0
2998;0;0;5;5;17
2405;0;0;0;0;0
3133;0;0;0;0;6
33641;0;0;0;0;0
33643;0;0;0;0;0
38073;0;0;0;0;0
37661;0;0;0;0;0
37662;0;0;0;0;0
19270;0;0;0;6;6
36953;0;0;0;0;0
23514;0;0;0;12;15
32845;0;0;0;0;32
32967;0;0;0;0;0
32970;0;0;0;4;4
36959;0;0;0;0;0
36575;0;0;2;26;26
36579;0;0;0;0;0
9384;0;0;0;0;0
36059;0;0;0;0;0
23485;0;0;0;16;24
36878;0;0;0;10;10
36886;0;0;12;12;12
26315;0;0;0;0;0
26271;0;0;0;0;8
26277;0;0;0;88;211
25889;0;0;0;0;0
25892;0;0;0;0;0
26222;0;0;0;0;0
280;0;0;0;1;1
2694;0;0;0;8;17
36294;0;0;0;15;52
6549;0;0;0;0;0
27606;0;0;0;0;0
27590;0;0;0;16;16
27541;0;0;0;0;22
37292;0;0;0;0;0
2966;0;0;0;0;0
21526;0;0;0;38;161
5516;0;0;0;15;17
28440;0;0;0;1;68
36816;0;0;0;0;0
36273;0;0;0;28;35
20964;0;0;0;9;21
2797;0;0;0;35;71
9796;0;0;0;4;4
33715;0;0;2;16;23
3024;0;0;5;36;42
33723;0;0;0;12;13
33725;0;0;0;0;0
33468;0;0;0;10;28
33724;0;0;0;2;2
8607;0;0;0;0;14
33359;0;0;0;0;37
3056;0;0;0;12;18
37864;0;0;0;0;0
33472;0;0;0;0;0
32878;0;0;0;28;28
37743;0;0;0;0;0
3031;0;0;0;0;0
2939;0;0;0;0;0
3091;0;0;0;13;24
2874;0;0;0;0;0
2881;0;0;3;14;14
33754;0;0;0;0;9
2877;0;0;0;0;3
2876;0;0;0;0;3
2893;0;0;0;0;0
33740;0;0;0;0;0
3088;0;0;0;7;7
2896;0;0;0;0;18
2880;0;0;7;7;7
34172;0;0;0;0;0
34173;0;0;0;0;0
37656;0;0;0;0;0
35712;0;0;0;0;0
20749;0;0;26;115;238
36042;0;0;0;11;11
27530;0;0;0;0;0
35519;0;0;0;0;44
35522;0;0;0;0;0
36758;0;0;0;0;0
36760;0;0;0;0;0
36768;0;0;5;58;78
36776;0;0;0;0;0
37715;0;0;0;0;0
32340;0;0;18;18;18
2472;0;0;0;0;3
33581;0;0;0;0;20
38391;0;0;0;0;0
38362;0;0;0;0;0
38312;0;0;0;0;0
38315;0;0;0;0;0
38327;0;0;0;0;0
6663;24;53;79;168;199
6659;24;53;79;108;127
36646;24;53;79;168;189
36639;24;53;73;73;73
36662;24;53;65;65;65
36654;24;53;79;138;138
36655;24;53;79;138;138
28607;23;52;76;76;76
28603;23;52;78;83;83
28604;23;52;69;69;69
36347;23;52;78;98;98
36741;23;52;78;79;79
36358;23;52;78;98;103
28548;23;52;65;65;65
28580;23;52;70;70;75
29083;23;52;65;76;76
34184;23;52;78;115;115
29084;23;52;78;82;82
28587;23;52;67;67;67
28536;23;52;69;69;82
28545;23;52;78;82;82
28519;23;52;78;79;135
34402;22;51;77;166;289
34397;22;51;77;166;289
34400;22;51;77;158;281
3554;17;46;72;161;218
27425;12;41;66;110;205
32902;12;41;54;72;95
36839;11;40;66;126;126
36715;10;39;50;50;50
37068;3;32;58;105;105
37274;2;31;42;100;100
9346;2;31;57;146;269
9353;2;31;57;146;269
36460;2;31;57;109;109
36461;2;31;57;111;111
9370;2;31;57;146;269
35509;2;31;57;137;143
35514;2;31;57;146;203
35508;2;31;57;139;139
37330;1;30;56;60;60
36378;0;27;53;123;149
36370;0;27;53;79;79
34544;0;24;50;121;156
34549;0;24;50;134;161
27737;0;23;39;39;39
22439;0;17;43;81;94
27577;0;17;43;132;255
27581;0;17;43;132;255
27583;0;17;43;132;255
24931;0;17;43;132;255
35669;0;17;43;96;128
36841;0;14;40;69;69
329;0;12;30;30;44
33483;0;10;29;29;29
33231;0;10;36;111;111
33451;0;10;28;28;28
33712;0;10;36;41;55
33317;0;10;23;41;42
33572;0;10;31;51;51
2046;0;10;36;125;132
2048;0;10;36;125;248
31791;0;9;9;9;9
36861;1;8;14;14;14
36457;2;8;8;8;8
28691;3;7;7;7;7
34479;0;4;4;4;4
36486;0;4;4;13;75
27553;0;4;25;60;69
27546;0;4;30;38;49
36881;0;3;29;48;48
36873;0;3;12;12;12
37653;0;0;0;0;0
37652;0;0;0;0;0
38760;0;0;0;0;0
38759;0;0;0;0;0
2187;0;0;0;0;0
39126;0;0;0;0;0
38566;0;0;0;0;0
20988;0;0;0;0;0
38579;0;0;0;0;0
38586;0;0;0;0;0
38590;0;0;0;0;0
38591;0;0;0;0;0
38592;0;0;0;0;0
38593;0;0;0;0;0
37646;0;0;0;0;0
37641;0;0;0;0;0
37643;0;0;0;0;0
34564;0;0;0;0;0
38539;0;0;0;0;0
38540;0;0;0;0;0
19412;0;0;0;0;0
19410;0;0;0;0;0
38570;0;0;0;0;0
38571;0;0;0;0;0
38582;0;0;0;0;0
38583;0;0;0;0;0
38587;0;0;0;0;0
38588;0;0;0;0;0
38589;0;0;0;0;0
38608;0;0;0;0;0
38537;0;0;0;0;0
37642;0;0;0;0;0
38749;0;0;0;0;0
38572;0;0;0;0;0
38573;0;0;0;0;0
38574;0;0;0;0;0
38776;0;0;0;0;0
